PLC_NM,NTN_NM,CARD_USE_AMT,CARD_UTILIIZA_CAS_CO,BASE_QUARTER
부산서면,말레이시아,6130203,68,2020년 3분기
부산서면,멕시코,6004187,129,2020년 3분기
부산서면,모로코,872900,8,2020년 3분기
부산서면,몰디브,3000,1,2020년 3분기
부산서면,몽골,1670230,91,2020년 3분기
부산서면,미국,707496730,8450,2020년 3분기
부산서면,미얀마,20000,1,2020년 3분기
부산서면,바하마,744510,27,2020년 3분기
부산서면,베네수엘라,885550,29,2020년 3분기
부산서면,베트남,9969570,130,2020년 3분기
부산서면,벨기에,2130350,78,2020년 3분기
부산서면,벨라루스,213120,13,2020년 3분기
부산서면,불가리아,10420,1,2020년 3분기
부산서면,브라질,4144420,43,2020년 3분기
부산서면,사우디아라비아,316200,4,2020년 3분기
부산서면,세르비아,269315,3,2020년 3분기
부산서면,스리랑카,134800,7,2020년 3분기
부산서면,스웨덴,823500,46,2020년 3분기
부산서면,스위스,1798580,75,2020년 3분기
부산서면,스페인,61215220,291,2020년 3분기
부산서면,슬로바키아,1636228,2,2020년 3분기
부산서면,싱가폴,106371734,237,2020년 3분기
부산서면,아랍에미레이트,7318303,24,2020년 3분기
부산서면,아르헨티나,27500,2,2020년 3분기
부산서면,아이슬란드,43900,5,2020년 3분기
부산서면,아일랜드,1948815,39,2020년 3분기
부산서면,아제르바이잔,99291,1,2020년 3분기
부산서면,에스토니아,421700,36,2020년 3분기
부산서면,에콰도르,249000,3,2020년 3분기
부산서면,영국,70693817,657,2020년 3분기
부산서면,오만,238170,4,2020년 3분기
부산서면,오스트리아,1523036,12,2020년 3분기
부산서면,우즈베키스탄,119600,2,2020년 3분기
부산서면,우크라이나,972720,33,2020년 3분기
부산서면,이스라엘,19228908,63,2020년 3분기
부산서면,이집트,1237800,5,2020년 3분기
부산서면,이탈리아,2009782,36,2020년 3분기
부산서면,인도,302700,7,2020년 3분기
부산서면,인도네시아,29041450,164,2020년 3분기
부산서면,일본,141709502,1596,2020년 3분기
부산서면,자메이카,8500000,1,2020년 3분기
부산서면,중국,566033578,2345,2020년 3분기
부산서면,체코,2533993,38,2020년 3분기
부산서면,칠레,118400,7,2020년 3분기
부산서면,카메룬,1066800,8,2020년 3분기
부산서면,카자흐스탄,2986273,77,2020년 3분기
부산서면,카타르,1314300,28,2020년 3분기
부산서면,캄보디아,946300,9,2020년 3분기
부산서면,캐나다,54787248,551,2020년 3분기
부산서면,케냐,121300,2,2020년 3분기
부산서면,콜롬비아,1157700,40,2020년 3분기
부산서면,쿠웨이트,45824860,56,2020년 3분기
부산서면,크로아티아,14700,1,2020년 3분기
부산서면,키르기스스탄,79791,8,2020년 3분기
부산서면,탄자니아,531800,4,2020년 3분기
부산서면,태국,10816420,136,2020년 3분기
부산서면,터키,178400,10,2020년 3분기
부산서면,투르크메니스탄,3000,1,2020년 3분기
부산서면,파나마,414500,8,2020년 3분기
부산서면,파라과이,65300,8,2020년 3분기
부산서면,페루,1876800,2,2020년 3분기
부산서면,포르투갈,5800,1,2020년 3분기
부산서면,폴란드,2369021,58,2020년 3분기
부산서면,푸에르토리코,2013750,36,2020년 3분기
부산서면,프랑스,13551330,680,2020년 3분기
부산서면,핀란드,981620,51,2020년 3분기
부산서면,필리핀,5869180,100,2020년 3분기
부산서면,헝가리,3286764,43,2020년 3분기
부산서면,호주,15042694,233,2020년 3분기
부산서면,홍콩,21478697,269,2020년 3분기
부산시민공원,러시아,5000,1,2020년 3분기
부산시민공원,미국,16000,2,2020년 3분기
부산시민공원,중국,30742,2,2020년 3분기
부산시민공원,카자흐스탄,2000,1,2020년 3분기
센텀시티(신세계센텀 등),괌,78000,2,2020년 3분기
센텀시티(신세계센텀 등),그리스,270100,3,2020년 3분기
센텀시티(신세계센텀 등),남아프리카공화국,2317200,18,2020년 3분기
센텀시티(신세계센텀 등),네덜란드,7697730,36,2020년 3분기
센텀시티(신세계센텀 등),노르웨이,15753070,50,2020년 3분기
센텀시티(신세계센텀 등),뉴질랜드,2860930,32,2020년 3분기
센텀시티(신세계센텀 등),니카라과,455700,11,2020년 3분기
센텀시티(신세계센텀 등),대만,5572340,50,2020년 3분기
센텀시티(신세계센텀 등),덴마크,4624650,17,2020년 3분기
센텀시티(신세계센텀 등),도미니카,27600,1,2020년 3분기
센텀시티(신세계센텀 등),독일,9742760,92,2020년 3분기
센텀시티(신세계센텀 등),러시아,77124090,305,2020년 3분기
센텀시티(신세계센텀 등),룩셈부르크,61920,3,2020년 3분기
센텀시티(신세계센텀 등),리투아니아,51910,4,2020년 3분기
센텀시티(신세계센텀 등),말레이시아,3239980,27,2020년 3분기
센텀시티(신세계센텀 등),멕시코,7598600,34,2020년 3분기
센텀시티(신세계센텀 등),몽골,546600,30,2020년 3분기
센텀시티(신세계센텀 등),미국,1296405705,10313,2020년 3분기
센텀시티(신세계센텀 등),바하마,189300,7,2020년 3분기
센텀시티(신세계센텀 등),베네수엘라,381320,12,2020년 3분기
센텀시티(신세계센텀 등),베트남,42615530,64,2020년 3분기
센텀시티(신세계센텀 등),벨라루스,38950,5,2020년 3분기
센텀시티(신세계센텀 등),보스니아헤르체고비나,561500,10,2020년 3분기
센텀시티(신세계센텀 등),브라질,669499,19,2020년 3분기
센텀시티(신세계센텀 등),사우디아라비아,1611640,15,2020년 3분기
센텀시티(신세계센텀 등),스리랑카,616700,5,2020년 3분기
센텀시티(신세계센텀 등),스웨덴,170500,7,2020년 3분기
센텀시티(신세계센텀 등),스위스,774000,6,2020년 3분기
센텀시티(신세계센텀 등),스페인,1175230,30,2020년 3분기
센텀시티(신세계센텀 등),싱가폴,237756420,1093,2020년 3분기
센텀시티(신세계센텀 등),사이프러스,509600,4,2020년 3분기
센텀시티(신세계센텀 등),아랍에미레이트,3188670,28,2020년 3분기
센텀시티(신세계센텀 등),아르헨티나,285500,2,2020년 3분기
센텀시티(신세계센텀 등),아이슬란드,8300,1,2020년 3분기
센텀시티(신세계센텀 등),아일랜드,447500,7,2020년 3분기
센텀시티(신세계센텀 등),알제리,7000,1,2020년 3분기
센텀시티(신세계센텀 등),앙골라,7900,1,2020년 3분기
센텀시티(신세계센텀 등),에콰도르,109000,2,2020년 3분기
센텀시티(신세계센텀 등),영국,38108655,303,2020년 3분기
센텀시티(신세계센텀 등),오만,59200,6,2020년 3분기
센텀시티(신세계센텀 등),오스트리아,67050,3,2020년 3분기
센텀시티(신세계센텀 등),우루과이,38000,2,2020년 3분기
센텀시티(신세계센텀 등),우크라이나,154500,3,2020년 3분기
센텀시티(신세계센텀 등),이집트,217800,2,2020년 3분기
센텀시티(신세계센텀 등),이탈리아,11349880,139,2020년 3분기
센텀시티(신세계센텀 등),인도,2614420,14,2020년 3분기
센텀시티(신세계센텀 등),인도네시아,8520150,53,2020년 3분기
센텀시티(신세계센텀 등),일본,91319359,565,2020년 3분기
센텀시티(신세계센텀 등),조지아,29000,1,2020년 3분기
센텀시티(신세계센텀 등),중국,229846946,1179,2020년 3분기
센텀시티(신세계센텀 등),체코,38720,3,2020년 3분기
센텀시티(신세계센텀 등),칠레,258000,2,2020년 3분기
센텀시티(신세계센텀 등),카자흐스탄,5356310,83,2020년 3분기
센텀시티(신세계센텀 등),카타르,26500,3,2020년 3분기
센텀시티(신세계센텀 등),캄보디아,2314640,17,2020년 3분기
센텀시티(신세계센텀 등),캐나다,36556540,194,2020년 3분기
센텀시티(신세계센텀 등),쿠웨이트,44000,1,2020년 3분기
센텀시티(신세계센텀 등),크로아티아,572400,2,2020년 3분기
센텀시티(신세계센텀 등),탄자니아,68000,1,2020년 3분기
센텀시티(신세계센텀 등),태국,2974550,17,2020년 3분기
센텀시티(신세계센텀 등),터키,476500,9,2020년 3분기
센텀시티(신세계센텀 등),파나마,285900,8,2020년 3분기
센텀시티(신세계센텀 등),페루,10271020,16,2020년 3분기
센텀시티(신세계센텀 등),포르투갈,161900,6,2020년 3분기
센텀시티(신세계센텀 등),푸에르토리코,1037700,24,2020년 3분기
센텀시티(신세계센텀 등),프랑스,20910308,215,2020년 3분기
센텀시티(신세계센텀 등),핀란드,55200,6,2020년 3분기
센텀시티(신세계센텀 등),필리핀,8331360,33,2020년 3분기
센텀시티(신세계센텀 등),헝가리,34900,2,2020년 3분기
센텀시티(신세계센텀 등),호주,23050980,138,2020년 3분기
센텀시티(신세계센텀 등),홍콩,44345333,391,2020년 3분기
송도해수욕장,그리스,494950,8,2020년 3분기
송도해수욕장,남아프리카공화국,16000,1,2020년 3분기
송도해수욕장,네덜란드,572140,15,2020년 3분기
송도해수욕장,노르웨이,19400,2,2020년 3분기
송도해수욕장,뉴질랜드,40000,1,2020년 3분기
송도해수욕장,대만,126500,9,2020년 3분기
송도해수욕장,덴마크,54000,2,2020년 3분기
송도해수욕장,독일,1196040,48,2020년 3분기
송도해수욕장,러시아,6649740,260,2020년 3분기
송도해수욕장,루마니아,141600,5,2020년 3분기
송도해수욕장,말레이시아,116950,4,2020년 3분기
송도해수욕장,멕시코,126000,6,2020년 3분기
송도해수욕장,미국,21602836,743,2020년 3분기
송도해수욕장,바하마,30500,1,2020년 3분기
송도해수욕장,베네수엘라,104600,3,2020년 3분기
송도해수욕장,베트남,166000,10,2020년 3분기
송도해수욕장,벨기에,10800,1,2020년 3분기
송도해수욕장,벨라루스,6000,1,2020년 3분기
송도해수욕장,브라질,20000,1,2020년 3분기
송도해수욕장,사우디아라비아,85000,2,2020년 3분기
송도해수욕장,스웨덴,167900,8,2020년 3분기
송도해수욕장,스위스,72100,8,2020년 3분기
송도해수욕장,스페인,226850,28,2020년 3분기
송도해수욕장,슬로베니아,42200,2,2020년 3분기
송도해수욕장,싱가폴,161600,3,2020년 3분기
송도해수욕장,사이프러스,40000,1,2020년 3분기
송도해수욕장,아랍에미레이트,60000,1,2020년 3분기
송도해수욕장,아일랜드,14500,2,2020년 3분기
송도해수욕장,영국,1400910,76,2020년 3분기
송도해수욕장,우크라이나,58300,7,2020년 3분기
송도해수욕장,이탈리아,433100,11,2020년 3분기
송도해수욕장,인도,15000,1,2020년 3분기
송도해수욕장,인도네시아,12100,2,2020년 3분기
송도해수욕장,일본,676200,23,2020년 3분기
송도해수욕장,중국,5450482,84,2020년 3분기
송도해수욕장,체코,66000,9,2020년 3분기
송도해수욕장,카자흐스탄,77100,4,2020년 3분기
송도해수욕장,카타르,4000,1,2020년 3분기
송도해수욕장,캐나다,521800,18,2020년 3분기
송도해수욕장,코스타리카,106000,3,2020년 3분기
송도해수욕장,콜롬비아,160000,2,2020년 3분기
송도해수욕장,쿠웨이트,10000,1,2020년 3분기
송도해수욕장,크로아티아,302200,7,2020년 3분기
송도해수욕장,탄자니아,92000,3,2020년 3분기
송도해수욕장,태국,242200,7,2020년 3분기
송도해수욕장,파나마,75000,1,2020년 3분기
송도해수욕장,프랑스,553670,33,2020년 3분기
송도해수욕장,핀란드,68100,8,2020년 3분기
송도해수욕장,필리핀,148720,4,2020년 3분기
송도해수욕장,헝가리,25100,2,2020년 3분기
송도해수욕장,호주,1005100,10,2020년 3분기
송도해수욕장,홍콩,136000,3,2020년 3분기
송정해수욕장,남아프리카공화국,26000,1,2020년 3분기
송정해수욕장,노르웨이,108900,3,2020년 3분기
송정해수욕장,독일,227150,17,2020년 3분기
송정해수욕장,러시아,37400,5,2020년 3분기
송정해수욕장,미국,5897650,258,2020년 3분기
송정해수욕장,바하마,6500,1,2020년 3분기
송정해수욕장,벨기에,3900,1,2020년 3분기
송정해수욕장,보스니아헤르체고비나,30000,1,2020년 3분기
송정해수욕장,스웨덴,262900,8,2020년 3분기
송정해수욕장,스위스,27200,3,2020년 3분기
송정해수욕장,슬로베니아,5000,1,2020년 3분기
송정해수욕장,싱가폴,13352400,5,2020년 3분기
송정해수욕장,아일랜드,7000,1,2020년 3분기
송정해수욕장,영국,74400,12,2020년 3분기
송정해수욕장,우크라이나,33200,2,2020년 3분기
송정해수욕장,이스라엘,65000,2,2020년 3분기
송정해수욕장,이탈리아,65000,1,2020년 3분기
송정해수욕장,인도네시아,29000,2,2020년 3분기
송정해수욕장,일본,14500,2,2020년 3분기
송정해수욕장,중국,705248,4,2020년 3분기
송정해수욕장,카자흐스탄,33020,4,2020년 3분기
송정해수욕장,캐나다,10120,2,2020년 3분기
송정해수욕장,터키,2000,1,2020년 3분기
송정해수욕장,푸에르토리코,81000,1,2020년 3분기
송정해수욕장,프랑스,713020,16,2020년 3분기
송정해수욕장,필리핀,40500,1,2020년 3분기
송정해수욕장,호주,34900,3,2020년 3분기
송정해수욕장,홍콩,140000,2,2020년 3분기
오륙도&이기대 갈맷길,네덜란드,6500,1,2020년 3분기
오륙도&이기대 갈맷길,노르웨이,261000,2,2020년 3분기
오륙도&이기대 갈맷길,덴마크,1000,1,2020년 3분기
오륙도&이기대 갈맷길,독일,17500,3,2020년 3분기
오륙도&이기대 갈맷길,러시아,3500,1,2020년 3분기
오륙도&이기대 갈맷길,말레이시아,54190,1,2020년 3분기
오륙도&이기대 갈맷길,미국,14864155,575,2020년 3분기
오륙도&이기대 갈맷길,바하마,54000,1,2020년 3분기
오륙도&이기대 갈맷길,베네수엘라,4400,2,2020년 3분기
오륙도&이기대 갈맷길,베트남,6300,1,2020년 3분기
오륙도&이기대 갈맷길,스웨덴,6000,1,2020년 3분기
오륙도&이기대 갈맷길,싱가폴,247500,2,2020년 3분기
